alpha = 0.75, gamma = 1, trial = 84, reward = -0.5
alpha = 0.75, gamma = 1, trial = 84, reward = 2.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = -1.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = -0.5
alpha = 0.75, gamma = 1, trial = 84, reward = -1.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
alpha = 0.75, gamma = 1, trial = 84, reward = -0.5
alpha = 0.75, gamma = 1, trial = 84, reward = 2.0
alpha = 0.75, gamma = 1, trial = 84, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 84, reward = -1.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = -0.5
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 85, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = -0.5
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 2.0
alpha = 0.75, gamma = 1, trial = 86, reward = -0.5
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = -0.5
alpha = 0.75, gamma = 1, trial = 86, reward = 2.0
alpha = 0.75, gamma = 1, trial = 86, reward = 2.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = -0.5
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 2.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = -0.5
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = -0.5
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = 2.0
alpha = 0.75, gamma = 1, trial = 86, reward = 2.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 86, reward = -1.0
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 86, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = -0.5
alpha = 0.75, gamma = 1, trial = 87, reward = 2.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = -0.5
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 2.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = -1.0
alpha = 0.75, gamma = 1, trial = 87, reward = -0.5
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 2.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 87, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 2.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = -1.0
alpha = 0.75, gamma = 1, trial = 88, reward = -0.5
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 2.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 88, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = -1.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 2.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
alpha = 0.75, gamma = 1, trial = 89, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 89, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = -0.5
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = -0.5
alpha = 0.75, gamma = 1, trial = 90, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = -1.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 90, reward = 2.0
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 90, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 91, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = -0.5
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = -0.5
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 2.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 92, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 93, reward = 2.0
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 93, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 2.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 2.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = -0.5
alpha = 0.75, gamma = 1, trial = 94, reward = 2.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = -0.5
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 2.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
alpha = 0.75, gamma = 1, trial = 94, reward = 2.0
alpha = 0.75, gamma = 1, trial = 94, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 94, reward = -0.5
alpha = 0.75, gamma = 1, trial = 95, reward = 2.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = -0.5
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 2.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = -0.5
alpha = 0.75, gamma = 1, trial = 95, reward = 2.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.75, gamma = 1, trial = 95, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = 2.0
alpha = 0.75, gamma = 1, trial = 96, reward = -1.0
alpha = 0.75, gamma = 1, trial = 96, reward = 0.0
Primary agent has reached destination!
alpha = 0.75, gamma = 1, trial = 96, reward = 12.0
alpha = 0.75, gamma = 1, trial = 97, reward = 2.0
alpha = 0.75, gamma = 1, trial = 97, reward = 2.0
alpha = 0.75, gamma = 1, trial = 97, reward = 0.0
alpha = 0.75, gamma = 1, trial = 97, reward = 2.0
alpha = 0.75, gamma = 1, trial = 97, reward = 0.0
alpha = 0.75, gamma = 1, trial = 97, reward = -0.5
alpha = 0.75, gamma = 1, trial = 97, reward = 2.0
alpha = 0.75, gamma = 1, trial = 97, reward = 2.0
alpha = 0.75, gamma = 1, trial = 97, reward = 0.0
Primary agent has reached destination!
alpha = 0.75, gamma = 1, trial = 97, reward = 12.0
alpha = 0.75, gamma = 1, trial = 98, reward = 2.0
alpha = 0.75, gamma = 1, trial = 98, reward = 2.0
alpha = 0.75, gamma = 1, trial = 98, reward = 2.0
alpha = 0.75, gamma = 1, trial = 98, reward = 0.0
Primary agent has reached destination!
alpha = 0.75, gamma = 1, trial = 98, reward = 12.0
alpha = 0.75, gamma = 1, trial = 99, reward = 2.0
alpha = 0.75, gamma = 1, trial = 99, reward = 0.0
alpha = 0.75, gamma = 1, trial = 99, reward = 0.0
alpha = 0.75, gamma = 1, trial = 99, reward = 0.0
alpha = 0.75, gamma = 1, trial = 99, reward = 2.0
alpha = 0.75, gamma = 1, trial = 99, reward = 2.0
alpha = 0.75, gamma = 1, trial = 99, reward = 0.0
alpha = 0.75, gamma = 1, trial = 99, reward = 0.0
alpha = 0.75, gamma = 1, trial = 99, reward = 0.0
alpha = 0.75, gamma = 1, trial = 99, reward = -0.5
alpha = 0.75, gamma = 1, trial = 99, reward = 2.0
Primary agent has reached destination!
alpha = 0.75, gamma = 1, trial = 99, reward = 12.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = -0.5
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = -0.5
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 2.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
wins = 17
final_wins = 4
alpha = 0.75, gamma = 1, trial = 100, reward = 0.0
Primary agent has reached destination!
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = 2.0
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = -1.0
alpha = 0.75, gamma = 1, trial = 1, reward = 2.0
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = -0.5
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = -1.0
alpha = 0.75, gamma = 1, trial = 1, reward = -1.0
alpha = 0.75, gamma = 1, trial = 1, reward = -0.5
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = -1.0
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
alpha = 0.75, gamma = 1, trial = 1, reward = 2.0
alpha = 0.75, gamma = 1, trial = 1, reward = 0.0
