Primary agent ran out of time! Trial aborted.
alpha = 0.25, gamma = 0.75, trial = 4, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 5, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 5, reward = 2.0
Primary agent has reached destination!
alpha = 0.25, gamma = 0.75, trial = 5, reward = 12.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 6, reward = -1.0
Primary agent ran out of time! Trial aborted.
alpha = 0.25, gamma = 0.75, trial = 6, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 7, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 7, reward = 2.0
Primary agent ran out of time! Trial aborted.
alpha = 0.25, gamma = 0.75, trial = 7, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 8, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 8, reward = 0.0
Primary agent ran out of time! Trial aborted.
alpha = 0.25, gamma = 0.75, trial = 8, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 9, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 9, reward = -1.0
Primary agent ran out of time! Trial aborted.
alpha = 0.25, gamma = 0.75, trial = 9, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 10, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 10, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 10, reward = -1.0
Primary agent has reached destination!
alpha = 0.25, gamma = 0.75, trial = 10, reward = 12.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 11, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 11, reward = 0.0
Primary agent has reached destination!
alpha = 0.25, gamma = 0.75, trial = 11, reward = 12.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 12, reward = -1.0
Primary agent ran out of time! Trial aborted.
alpha = 0.25, gamma = 0.75, trial = 12, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 13, reward = -1.0
alpha = 0.25, gamma = 0.75, trial = 13, reward = 0.0
alpha = 0.25, gamma = 0.75, trial = 13, reward = -0.5
alpha = 0.25, gamma = 0.75, trial = 13, reward = 2.0
alpha = 0.25, gamma = 0.75, trial = 13, reward = 2.0
